setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
triviaqa_tinyllama,LEN,2.0,0.6307332839262187,0.000469306184050916,,2000,2000,0.736
triviaqa_tinyllama,0D,44.0,0.7196339241600791,0.001955705717384646,,2000,2000,0.736
triviaqa_tinyllama,SINK,44.0,0.7203222784914362,0.0019871155217997317,,2000,2000,0.736
triviaqa_tinyllama,1D,88.0,0.6586688899868248,0.0006674601432559943,,2000,2000,0.736
triviaqa_tinyllama,DEFL,132.0,0.7259590641469038,0.002413718340840853,,2000,2000,0.736
triviaqa_tinyllama,ANS,132.0,0.7005620059288538,0.0021163208925220516,,2000,2000,0.736
triviaqa_tinyllama,ROWSTAT,44.0,0.7519119524044796,6.956077638640676e-05,,2000,2000,0.736
triviaqa_tinyllama,LOGPROB,6.0,0.7237138710474308,0.000597710547148117,,2000,2000,0.736
triviaqa_tinyllama,HIDDEN,2048.0,0.8271908967391305,0.0028004243421243164,,2000,2000,0.736
triviaqa_tinyllama,LEX,,0.7401867691864296,0.0003207440774885772,,2000,2000,0.736
triviaqa_tinyllama,LEGACY_MSTPROXY,22.0,0.7292914710968379,0.0005739651624383485,,2000,2000,0.736
triviaqa_tinyllama,LLMCHECK,22.0,0.6877418889986825,0.0009843854185671713,,2000,2000,0.736
triviaqa_tinyllama,LOOKBACK,704.0,0.8233592720685112,0.0024317172408696787,,2000,2000,0.736
triviaqa_tinyllama,PH_0D,1408.0,0.7750174983530962,0.0026846206639832477,,2000,2000,0.736
triviaqa_tinyllama,PH_0DTOT,704.0,0.7915225625823452,0.001830679202935854,,2000,2000,0.736
triviaqa_tinyllama,PH_SINK,704.0,0.8135447546113307,0.0016045950441794339,,2000,2000,0.736
triviaqa_tinyllama,PH_ENT,704.0,0.8072800868741765,0.00034159034945204165,,2000,2000,0.736
triviaqa_tinyllama,0D+SINK,88.0,0.7240715579710145,0.0014682888147736748,,2000,2000,0.736
triviaqa_tinyllama,0D+1D,132.0,0.7180178997859025,0.00018663676106630826,,2000,2000,0.736
triviaqa_tinyllama,SINK+DEFL,176.0,0.7342180294795784,0.0031744068086781074,,2000,2000,0.736
triviaqa_tinyllama,SINK+ANS,176.0,0.7252707098155468,0.0030371869151123985,,2000,2000,0.736
triviaqa_tinyllama,SINK+1D,132.0,0.7194229146080369,0.0012949616071185482,,2000,2000,0.736
triviaqa_tinyllama,PH_SINK+PH_0DTOT,1408.0,0.8130107975131752,0.0016413001800287571,,2000,2000,0.736
triviaqa_tinyllama,NONTOPO,2824.0,0.8419023797760211,0.003148100275837285,,2000,2000,0.736
triviaqa_tinyllama,NONTOPO+0D,2868.0,0.8416218914690382,0.002879797052325487,,2000,2000,0.736
triviaqa_tinyllama,NONTOPO+DEFL,2956.0,0.8419178194993412,0.0031923900786788003,,2000,2000,0.736
triviaqa_tinyllama,LOGPROB+0D,50.0,0.7620751502799736,0.002088129428098707,,2000,2000,0.736
triviaqa_tinyllama,HIDDEN+0D,2092.0,0.8277956192358367,0.002687376875356168,,2000,2000,0.736
triviaqa_tinyllama,LEX+0D,,0.7643859622035574,0.0010115839393849708,,2000,2000,0.736
triviaqa_tinyllama,LEX+SINK,,0.7615180335968379,0.0021127330604867557,,2000,2000,0.736
triviaqa_tinyllama,LEX+DEFL,,0.7566249279479579,0.00321506748533818,,2000,2000,0.736
