setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
halueval_qwen1.5b,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.999752,0.999764,1.2000000000012001e-05,2.9022534902382673e-05,-4.0000000000040004e-05,7.999999999996898e-05,-2.8000000000028002e-05,6.399999999995298e-05,0.75,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.999752,0.999736,-1.6000000000016e-05,2.7862011700522128e-05,-7.999999999996898e-05,3.2000000000032e-05,-6.4000000000064e-05,2.4000000000024002e-05,0.6706,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.999752,0.999752,0.0,2.5798672210794585e-05,-4.8000000000048004e-05,5.6000000000056005e-05,-4.0000000000040004e-05,4.4000000000044004e-05,1.092,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.99956,0.999536,-2.4000000000024002e-05,6.204726264518099e-05,-0.000164000000000053,8.400000000008401e-05,-0.00013220000000001546,6.4000000000064e-05,0.7784,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.994344,0.994164,-0.00017999999999995797,0.0006509964996383932,-0.0015523000000001062,0.0009799999999999837,-0.0013119999999999798,0.0008199999999999319,0.8218,500,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen1.5b,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.818852,0.823184,0.0043320000000000025,0.002694302862116462,-0.001008200000000009,0.009599999999999942,-0.000140200000000029,0.008731999999999962,0.112,500,0.0162,True,0.9612358344426186,0.0,True,0.999912346629658,0.0,True,0.9999999924503529,0.0,True,0.9999999999999771
halueval_qwen3b,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.999768,0.999752,-1.6000000000016e-05,2.0364545362958576e-05,-5.902500000002917e-05,2.1000000000048757e-05,-5.100000000002325e-05,1.599999999990498e-05,0.4462,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.999768,0.999765,-2.9999999999752447e-06,1.7376166578391232e-05,-4.0000000000040004e-05,3.0000000000085514e-05,-3.2999999999949736e-05,2.399999999991853e-05,0.8962,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.999768,0.999758,-9.99999999995449e-06,1.5629547586222282e-05,-4.300000000001525e-05,2.0000000000020002e-05,-3.6000000000036e-05,1.4999999999987246e-05,0.5328,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.999669,0.999672,2.9999999999752447e-06,2.6528126500753687e-05,-4.899999999996574e-05,5.599999999994776e-05,-3.999999999992898e-05,4.700000000001925e-05,0.9204,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.992732,0.993455,0.0007230000000000292,0.0003966203010960355,2.6975000000001327e-05,0.0015889999999999544,0.00012100000000003774,0.0014220000000000343,0.0424,1000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
halueval_qwen3b,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.828054,0.838959,0.010905000000000054,0.0025196386055956017,0.005903825000000021,0.015819075000000026,0.0066789999999999905,0.014997100000000034,0.0,1000,0.6283,False,0.9798728718706191,0.0498,True,0.9999835546142481,0.0002,True,0.9999999996881952,0.0,True,0.9999999999999998
triviaqa_phi3,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8830476190476191,0.8835057777777777,0.00045815873015864206,0.0008070970726548288,-0.0011593181193117752,0.0020321364447457354,-0.000873666403556661,0.0017731659536488694,0.5606,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8830476190476191,0.8839883174603175,0.000940698412698393,0.0010221972130055555,-0.0010428535093775393,0.0029240811781142398,-0.0007208242785393281,0.0026262320679713174,0.359,2000,0.0,True,0.9999999999999996,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.8830476190476191,0.8830791111111111,3.149206349206679e-05,0.0006374492819505974,-0.0012403015591066213,0.001278184869098744,-0.0010339178495771483,0.0010705922935613065,0.9502,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.866688,0.8685399365079365,0.0018519365079364691,0.0012398902079972433,-0.0006112484084864894,0.0042809408150198056,-0.00019296706153815735,0.003900630917627166,0.1426,2000,0.0,True,0.9999999998640623,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.8770427936507936,0.8778087619047619,0.0007659682539682411,0.0011958562608157656,-0.0015755268686296093,0.0031044970659817816,-0.001200959637328186,0.0026931657582146802,0.5256,2000,0.0,True,0.9999999999814948,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_phi3,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.7059393015873016,0.7099794285714286,0.004040126984127035,0.0031250946837006045,-0.0021260469525798157,0.010132642156368894,-0.0011469671248373165,0.009179096166849402,0.2014,2000,0.0279,True,0.8800657001609531,0.0002,True,0.9983950241354442,0.0,True,0.9999980150688652,0.0,True,0.999999999791443
triviaqa_qwen1.5b,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8722400698222874,0.872562719355258,0.00032264953297056476,0.0007518506083576838,-0.001179680379169712,0.001768300044692339,-0.0009278116337514353,0.0015608599043036575,0.66,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8722400698222874,0.8726323559451078,0.00039228612282038444,0.0008451885094667426,-0.0012644330546031785,0.002039806777053835,-0.0010140372930178055,0.0017782316043106147,0.6528,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.8722400698222874,0.872896974986537,0.0006569051642495438,0.0009381812688582594,-0.0011825520568194026,0.002490430273468451,-0.0008875097340694137,0.0021989573453785206,0.485,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.8547856585764424,0.8567575346790217,0.0019718761025793174,0.001326193372453774,-0.0006640104629423854,0.00453056599409014,-0.0002217165643364549,0.0041492866690648715,0.138,2000,0.0,True,0.9999999962650776,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen1.5b,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.8218150545022377,0.8275066851126256,0.00569163061038791,0.002904907103906178,-7.410010884751627e-05,0.011223894880357037,0.0008309603347312013,0.01046361696138108,0.0546,2000,0.0693,False,0.927759145139686,0.0005,True,0.9995665336852415,0.0,True,0.9999998394652712,0.0,True,0.9999999999966278
triviaqa_qwen1.5b,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.706275185233329,0.7169864533620546,0.010711268128725582,0.00434691421437683,0.002034770831225352,0.019232975729027737,0.003472105427875827,0.017916007766852426,0.0138,2000,0.5649,False,0.48793704491370904,0.1572,False,0.9290613668287842,0.0168,True,0.9968845539232707,0.0006,True,0.9999598044203577
triviaqa_qwen3b,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8693623304976775,0.8714182065270226,0.002055876029345094,0.0014622306916533608,-0.0007701546812364983,0.004929909231952223,-0.00032618353962732266,0.0044672800138022255,0.1536,2000,0.0,True,0.999999794190727,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8693623304976775,0.8701185735965755,0.0007562430988979907,0.000844537067124983,-0.0009227420845586837,0.0024000239785042757,-0.0006549196090937956,0.0021220290375095594,0.3718,2000,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.8693623304976775,0.8707530400665576,0.0013907095688800997,0.0013525948299316945,-0.0012548059538199901,0.004035521345498043,-0.0008069517847194672,0.003656672266885812,0.2992,2000,0.0,True,0.999999990987791,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_qwen3b,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.8410804759317191,0.8485896936038616,0.007509217672142521,0.002551367232682643,0.0026254589228195844,0.01249369253984274,0.003425087760087703,0.011733687315634251,0.004,2000,0.1667,False,0.9770708745143695,0.0021,True,0.9999770783287611,0.0,True,0.9999999994137379,0.0,True,0.9999999999999996
triviaqa_qwen3b,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.838247890143154,0.8442691816098871,0.006021291466733025,0.002717200810806646,0.0006986281028703606,0.01136499776278329,0.0015325072794863117,0.010473231808094346,0.0246,2000,0.0735,False,0.9581897975152551,0.0005,True,0.9998936085985708,0.0,True,0.9999999890722473,0.0,True,0.9999999999999585
triviaqa_qwen3b,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.7160987680093819,0.7333818393182965,0.0172830713089146,0.004625563429975146,0.00814994229364722,0.026131562234649356,0.009591296171556884,0.024794095891529377,0.0002,2000,0.9395,False,0.3948753704451591,0.6826,False,0.8899558130588132,0.2744,False,0.9926145246926621,0.0449,True,0.9998300141967025
triviaqa_tinyllama,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.8416399044795784,0.8420117444828722,0.00037184000329382183,0.0010402782287806634,-0.001681063993135834,0.002378939925307718,-0.0013633416412803633,0.002087906809959477,0.7304,2000,0.0,True,0.9999999999999984,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.8416399044795784,0.8430269062911726,0.001387001811594235,0.0015417734036513398,-0.0017335900485209608,0.0043717227862221705,-0.0011686300683101335,0.0038874720991851686,0.367,2000,0.0,True,0.999998709320773,0.0,True,0.9999999999999993,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,LF_SINK_beyond_NONTOPO,NONTOPO,NONTOPO(+)SINK,0.8416399044795784,0.8422459136198946,0.0006060091403162771,0.0010876867777925127,-0.0014918753349368013,0.0027769246235244205,-0.0011816035143719316,0.002428459165834773,0.591,2000,0.0,True,0.999999999999956,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,LF_0D_beyond_HIDDEN,HIDDEN,HIDDEN(+)0D,0.8268254899538867,0.8282176383399209,0.0013921483860341866,0.001707849848517418,-0.0020267521617475886,0.004749060747658768,-0.0014527593485779752,0.004173007062898513,0.423,2000,0.0,True,0.9999745151072861,0.0,True,0.9999999999990539,0.0,True,1.0,0.0,True,1.0
triviaqa_tinyllama,LF_0D_beyond_LOGPROB,LOGPROB,LOGPROB(+)0D,0.723242959486166,0.7545688714591567,0.03132591197299073,0.0068953888387819524,0.01771563240079157,0.04509689017592992,0.019984753908589992,0.042679414160045046,0.0,2000,0.9977,False,0.0,0.9895,False,0.4042438266030197,0.9495,False,0.7907518271873042,0.8217,False,0.9523815493998451
triviaqa_tinyllama,LF_0D_beyond_SINK,SINK,SINK(+)0D,0.7196570837450593,0.7245218832345192,0.004864799489459837,0.0023847770058953947,9.152882030035174e-05,0.009536124193287053,0.0008731992534061095,0.008682860298060662,0.0444,2000,0.016,True,0.9891784966658814,0.0,True,0.999996599937869,0.0,True,0.999999999984343,0.0,True,1.0
truthfulqa_phi3,LF_0D_beyond_NONTOPO,NONTOPO,NONTOPO(+)0D,0.9358940746589083,0.9357607391282853,-0.00013333553062300219,5.7723259076852605e-05,-0.00025168954095122764,-2.546858450103162e-05,-0.00023071541253871786,-4.1948256825241614e-05,0.0136,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_phi3,LF_DEFL_beyond_NONTOPO,NONTOPO,NONTOPO(+)DEFL,0.9358940746589083,0.9357622372803147,-0.00013183737859356892,6.266410302973974e-05,-0.00026067845312804927,-1.4981520294665707e-05,-0.00023970432471542846,-3.14611926188757e-05,0.0268,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
