setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_smollm,0,0.0,0.0,0.19787883758544922,0.1005702018737793,0.0,0.09836529138709892,0.0,0.06716777521887837,0.9997323667461261,0.9987979938517385,0.8998748022577828,0.9989354970680759
truthfulqa_smollm,1,0.043478260869565216,0.0,0.7623578142374754,0.5134182274341583,0.0,0.013452015217020994,0.21113831089351284,0.4010180969885617,0.9419453121190274,0.9242130530042284,0.2316383614045893,0.9989374066286584
truthfulqa_smollm,2,0.08695652173913043,0.0,0.8331900550983846,0.3994617462158203,0.0,0.013159539480392406,0.3317013463892289,0.5127178912256083,0.9002450290486728,0.8806072048207269,0.4576524604003441,0.9989374066286584
truthfulqa_smollm,3,0.13043478260869565,0.0,0.8343611992895603,0.2689500153064728,0.0,0.008141793716524504,0.35128518971848227,0.5026243098367753,0.8697927355601638,0.8362026249269986,0.45109960148201306,0.9989374066286584
truthfulqa_smollm,4,0.17391304347826086,0.0,0.796075776219368,0.32684578001499176,0.0,0.01635126525192444,0.0,0.4720249327733111,0.8729879571685599,0.8424707266633962,0.4528179146556243,0.9989374066286584
truthfulqa_smollm,5,0.21739130434782608,0.0,0.7748674340546131,0.2964355945587158,0.0,0.013502893175305081,0.4204406364749082,0.45806438449289294,0.9136232782346624,0.8857205829848094,0.4184403490249024,0.9989374066286584
truthfulqa_smollm,6,0.2608695652173913,0.0,0.6072142384946346,0.30584603548049927,0.0,0.01985369487957442,0.09730722154222766,0.4212950008808506,0.9640764772158922,0.9612848425257453,0.5350763747348788,0.9989374066286584
truthfulqa_smollm,7,0.30434782608695654,0.0,0.7916973669780418,0.2698480327380821,0.0,0.02052357344909868,0.0,0.5198547162127141,0.8942168559141703,0.8396449037287627,0.3245588773246072,0.9989374066286584
truthfulqa_smollm,8,0.34782608695652173,0.0,0.7536259139887989,0.3085786662995815,0.0,0.01758007963428654,0.004895960832313341,0.5363490802000703,0.9546816060480604,0.9362718124834102,0.4662828095331383,0.9989374066286584
truthfulqa_smollm,9,0.391304347826087,0.0,0.742920748423785,0.3696599006652832,0.0,0.02094873285580677,0.0,0.5865673347977156,0.9882350322003295,0.9852258481190003,0.4291001548861938,0.9989374066286584
truthfulqa_smollm,10,0.43478260869565216,0.0,0.768803209066391,0.2883234918117523,0.0,0.015279942518941811,0.0,0.5756485584828748,0.9853120668239911,0.9786654856016477,0.4054030107599699,0.9989374066286584
truthfulqa_smollm,11,0.4782608695652174,0.0,0.8169009760022163,0.2997787073254585,0.0,0.015768040880566762,0.2747858017135863,0.5516862480622624,0.9884057605272458,0.9821036385241844,0.48737641659398645,0.9989374066286584
truthfulqa_smollm,12,0.5217391304347826,0.0,0.8636990487575531,0.2582608163356781,0.0,0.014694062012066293,0.0,0.5763422145859407,0.9803128987976066,0.9689951480966814,0.40114295794005134,0.9989374066286584
truthfulqa_smollm,13,0.5652173913043478,0.0,0.9384569227695465,0.33203640580177307,0.0,0.01467865240882853,0.043451652386780906,0.6254198047572823,0.9710747895592285,0.9634166485649446,0.4202566270748901,0.9989374066286584
truthfulqa_smollm,14,0.6086956521739131,0.0,0.867016039788723,0.20343037694692612,0.0,0.014852185242656742,0.0036719706242350062,0.5672438498149414,0.977212814755436,0.9702063054450693,0.23708790795636545,0.9989374066286584
truthfulqa_smollm,15,0.6521739130434783,0.0,0.956275463104248,0.2565646171569824,0.0,0.027148005157554327,0.0,0.6119603766386068,0.9685452564226377,0.9574218423179867,0.2194229477923139,0.9989374066286584
truthfulqa_smollm,16,0.6956521739130435,0.0,0.8933269297704101,0.2589418441057205,0.0,0.019601572503701165,0.0,0.6003644309264577,0.9793557864634121,0.9738760439686422,0.36339448296644167,0.9989374066286584
truthfulqa_smollm,17,0.7391304347826086,0.0,0.8954221776220948,0.34588726330548525,0.0,0.014628901159354522,0.3157894736842105,0.6114005904958845,0.9851730220542325,0.9812558336064264,0.43509765395699423,0.9989374066286584
truthfulqa_smollm,18,0.782608695652174,0.0,0.9073527725413442,0.31490192376077175,0.0,0.021226655697881937,0.0,0.61869671600283,0.9701362102506702,0.9660925067920052,0.2589501058043907,0.9989374066286584
truthfulqa_smollm,19,0.8260869565217391,0.0,0.8784161493531428,0.3160657789558172,0.0,0.020010928138767738,0.0024479804161566705,0.6660796540056859,0.9756558132575457,0.9686736898437268,-0.01894361002013505,0.9989374066286584
truthfulqa_smollm,20,0.8695652173913043,0.0,0.8790702992118895,0.38204776123166084,0.0,0.026814657739304228,0.0012239902080783353,0.7048019720249052,0.9735851973369448,0.9704157460769989,-0.04978155635577289,0.9989298716430287
truthfulqa_smollm,21,0.9130434782608695,0.0,0.89242800232023,0.33736029267311096,0.0,0.02244723193371388,0.006119951040391677,0.6834627474281837,0.9635745231366466,0.954913525044008,0.052669924868908265,0.9989374066286584
truthfulqa_smollm,22,0.9565217391304348,0.0,0.8808123952840106,0.20138181746006012,0.0,0.016464205182051883,1.0,0.660654308144168,0.9775951094745021,0.971480024875476,0.30931856160380183,0.9989374066286584
truthfulqa_smollm,23,1.0,0.0,0.5609266413375735,0.42219626903533936,0.0,0.017044239561505106,0.1364749082007344,0.2577653213088986,0.9987489616598496,0.997858894229022,0.8983571470945191,0.9989374066286584
