setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
truthfulqa_tinyllama,LEN,2.0,0.522706741234687,0.0005038445620911656,0.5563035495716034,1634,817,0.5
truthfulqa_tinyllama,0D,44.0,0.6538609625027528,0.001200711294910963,0.7270501835985312,1634,817,0.5
truthfulqa_tinyllama,SINK,44.0,0.6437484363038193,0.0007572219533091084,0.7197062423500612,1634,817,0.5
truthfulqa_tinyllama,1D,88.0,0.5928517174065789,0.0009927691315300025,0.6768665850673194,1634,817,0.5
truthfulqa_tinyllama,DEFL,132.0,0.6518579332393493,0.0028255427946259925,0.7037943696450428,1634,817,0.5
truthfulqa_tinyllama,ANS,132.0,0.6456525875332777,0.004144929458214111,0.6829865361077111,1634,817,0.5
truthfulqa_tinyllama,ROWSTAT,44.0,0.6598955188774647,0.001561590167952647,0.7441860465116279,1634,817,0.5
truthfulqa_tinyllama,LOGPROB,6.0,0.6366127381874458,0.0010314251757952374,0.6462668298653611,1634,817,0.5
truthfulqa_tinyllama,HIDDEN,2048.0,0.8828684817277888,0.0012707475489223546,0.8788249694002448,1634,817,0.5
truthfulqa_tinyllama,LEX,,0.8200734394124847,0.0013699546120010185,0.8292533659730722,1634,817,0.5
truthfulqa_tinyllama,LEGACY_MSTPROXY,22.0,0.6268957241242927,0.0008171494271298167,0.7380660954712362,1634,817,0.5
truthfulqa_tinyllama,LLMCHECK,22.0,0.6143457045734086,0.0006860296809321353,0.7013463892288861,1634,817,0.5
truthfulqa_tinyllama,LOOKBACK,704.0,0.8503570845362246,0.0028337746177994577,0.8457772337821298,1634,817,0.5
truthfulqa_tinyllama,PH_0D,1408.0,0.8054140218041046,0.0021773710927490107,0.8212974296205631,1634,817,0.5
truthfulqa_tinyllama,PH_0DTOT,704.0,0.8042634410454704,0.0017594847212848328,0.8310893512851897,1634,817,0.5
truthfulqa_tinyllama,PH_SINK,704.0,0.8071608670704685,0.0025459312875308255,0.8445532435740514,1634,817,0.5
truthfulqa_tinyllama,PH_ENT,704.0,0.8169093423262406,0.0008633666424068593,0.8384332925336597,1634,817,0.5
truthfulqa_tinyllama,0D+SINK,88.0,0.6633247888729252,0.0003958997251179769,0.7233782129742962,1634,817,0.5
truthfulqa_tinyllama,0D+1D,132.0,0.6589951295077522,0.001727121457037825,0.7343941248470012,1634,817,0.5
truthfulqa_tinyllama,SINK+DEFL,176.0,0.689040568458806,0.0015122810605422386,0.7503059975520195,1634,817,0.5
truthfulqa_tinyllama,SINK+ANS,176.0,0.686642027059622,0.003318494559048657,0.7221542227662179,1634,817,0.5
truthfulqa_tinyllama,SINK+1D,132.0,0.6507897508423359,0.002267125635756738,0.7405140758873929,1634,817,0.5
truthfulqa_tinyllama,PH_SINK+PH_0DTOT,1408.0,0.8109017526880593,0.0026887847008869818,0.8396572827417381,1634,817,0.5
truthfulqa_tinyllama,NONTOPO,2824.0,0.8847576514369525,0.0011214792915944655,0.8873929008567931,1634,817,0.5
truthfulqa_tinyllama,NONTOPO+0D,2868.0,0.8847951052376893,0.0011804527489661955,0.8873929008567931,1634,817,0.5
truthfulqa_tinyllama,NONTOPO+DEFL,2956.0,0.8836100669823772,0.0009303032211508629,0.8824969400244798,1634,817,0.5
truthfulqa_tinyllama,LOGPROB+0D,50.0,0.6824546921372487,0.0009552543886775857,0.7172582619339045,1634,817,0.5
truthfulqa_tinyllama,HIDDEN+0D,2092.0,0.8825958180584249,0.0013854696346324773,0.8788249694002448,1634,817,0.5
truthfulqa_tinyllama,LEX+0D,,0.829463856333213,0.0010612390781546397,0.8372093023255814,1634,817,0.5
truthfulqa_tinyllama,LEX+SINK,,0.831128303237956,0.001191451967576006,0.8323133414932681,1634,817,0.5
truthfulqa_tinyllama,LEX+DEFL,,0.8240540293547909,0.0011409094131449133,0.8372093023255814,1634,817,0.5
