setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
triviaqa_qwen3b,LEN,2.0,0.5693773734930142,0.001423963469179175,,2000,2000,0.5755
triviaqa_qwen3b,0D,72.0,0.7322080763488297,0.003796525218191549,,2000,2000,0.5755
triviaqa_qwen3b,SINK,72.0,0.7167649578028631,0.0038002529386441538,,2000,2000,0.5755
triviaqa_qwen3b,1D,144.0,0.601118093653391,0.0030796041488468755,,2000,2000,0.5755
triviaqa_qwen3b,DEFL,216.0,0.6838617313361967,0.004273467291650538,,2000,2000,0.5755
triviaqa_qwen3b,ANS,216.0,0.719238353702777,0.002037923331528046,,2000,2000,0.5755
triviaqa_qwen3b,ROWSTAT,72.0,0.7235107690449949,0.004585134628853856,,2000,2000,0.5755
triviaqa_qwen3b,LOGPROB,6.0,0.8388363066274116,0.00019135020068250104,,2000,2000,0.5755
triviaqa_qwen3b,HIDDEN,2048.0,0.8414591091476762,0.004202379630850432,,2000,2000,0.5755
triviaqa_qwen3b,LEX,,0.5956545186804325,0.0038702096900553673,,2000,2000,0.5755
triviaqa_qwen3b,LEGACY_MSTPROXY,36.0,0.6912839657019706,0.0032690505562648674,,2000,2000,0.5755
triviaqa_qwen3b,LLMCHECK,36.0,0.688415563257842,0.0011563883443578495,,2000,2000,0.5755
triviaqa_qwen3b,LOOKBACK,576.0,0.8614386629540145,0.0013246218342896445,,2000,2000,0.5755
triviaqa_qwen3b,PH_0D,1152.0,0.8067885865622049,0.0016947911414277401,,2000,2000,0.5755
triviaqa_qwen3b,PH_0DTOT,576.0,0.8074097497029776,0.001207870264890251,,2000,2000,0.5755
triviaqa_qwen3b,PH_SINK,576.0,0.819702025892372,0.0020919265320237185,,2000,2000,0.5755
triviaqa_qwen3b,PH_ENT,576.0,0.8097777423022332,0.0007039491544836681,,2000,2000,0.5755
triviaqa_qwen3b,0D+SINK,144.0,0.7376747213208363,0.004978995027839059,,2000,2000,0.5755
triviaqa_qwen3b,0D+1D,216.0,0.7290296040008227,0.0022127115539190617,,2000,2000,0.5755
triviaqa_qwen3b,SINK+DEFL,288.0,0.718624353893117,0.0037843300769205244,,2000,2000,0.5755
triviaqa_qwen3b,SINK+ANS,288.0,0.752259263466295,0.000951969743440364,,2000,2000,0.5755
triviaqa_qwen3b,SINK+1D,216.0,0.717550877559228,0.0034825486821902906,,2000,2000,0.5755
triviaqa_qwen3b,PH_SINK+PH_0DTOT,1152.0,0.8238076379529655,0.0016642932146354453,,2000,2000,0.5755
triviaqa_qwen3b,NONTOPO,2738.0,0.8696703537355237,0.0028125305912205063,,2000,2000,0.5755
triviaqa_qwen3b,NONTOPO+0D,2810.0,0.8703979435099708,0.0026959409158303378,,2000,2000,0.5755
triviaqa_qwen3b,NONTOPO+DEFL,2954.0,0.8701676935813484,0.0028550841989151672,,2000,2000,0.5755
triviaqa_qwen3b,LOGPROB+0D,78.0,0.8431486319572574,0.0021605965155989774,,2000,2000,0.5755
triviaqa_qwen3b,HIDDEN+0D,2120.0,0.8433399952312681,0.004023058135868429,,2000,2000,0.5755
triviaqa_qwen3b,LEX+0D,,0.7330154860985326,0.0010670192157005676,,2000,2000,0.5755
triviaqa_qwen3b,LEX+SINK,,0.7238617722695173,0.0004549574347984045,,2000,2000,0.5755
triviaqa_qwen3b,LEX+DEFL,,0.6902309560284037,0.00310479518158313,,2000,2000,0.5755
