setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
truthfulqa_mistral_chat,LEN,2.0,0.5252550978368182,0.0001691297969542745,0.5709914320685434,1634,817,0.5
truthfulqa_mistral_chat,0D,64.0,0.6884278242787522,0.0009553546327405057,0.7552019583843329,1634,817,0.5
truthfulqa_mistral_chat,SINK,64.0,0.6883708945016322,0.0009699554533202998,0.7539779681762546,1634,817,0.5
truthfulqa_mistral_chat,1D,128.0,0.5006089987999802,1.4124712790665352e-06,0.49877600979192166,1634,817,0.5
truthfulqa_mistral_chat,DEFL,192.0,0.7328300541282329,0.0013392939157338124,0.780905752753978,1634,817,0.5
truthfulqa_mistral_chat,ANS,192.0,0.7482745034000561,0.0012080048619161404,0.7674418604651163,1634,817,0.5
truthfulqa_mistral_chat,ROWSTAT,64.0,0.6998602224156503,0.0008498559276410719,0.8225214198286414,1634,817,0.5
truthfulqa_mistral_chat,LOGPROB,6.0,0.6513275874209163,0.0013673854610772658,0.6682986536107711,1634,817,0.5
truthfulqa_mistral_chat,HIDDEN,4096.0,0.9581281489282969,0.0004282467568965477,0.9571603427172583,1634,817,0.5
truthfulqa_mistral_chat,LEX,,0.8202756899364634,0.0008218953608146562,0.8280293757649939,1634,817,0.5
truthfulqa_mistral_chat,LEGACY_MSTPROXY,32.0,0.6518744129116735,0.000947806907274367,0.7833537331701347,1634,817,0.5
truthfulqa_mistral_chat,LLMCHECK,32.0,0.6526489575109103,0.00012901516064899008,0.7686658506731946,1634,817,0.5
truthfulqa_mistral_chat,LOOKBACK,1024.0,0.9343809411091418,0.0007592197363965591,0.9424724602203183,1634,817,0.5
truthfulqa_mistral_chat,PH_0D,2048.0,0.9003863734084008,0.001653331118400196,0.9192166462668299,1634,817,0.5
truthfulqa_mistral_chat,PH_0DTOT,1024.0,0.8901689765674041,0.0020723448446137278,0.9314565483476133,1634,817,0.5
truthfulqa_mistral_chat,PH_SINK,1024.0,0.9065662505299713,0.0010795571209742242,0.9339045287637698,1634,817,0.5
truthfulqa_mistral_chat,PH_ENT,1024.0,0.9014995003662982,0.0009549097194500238,0.9277845777233782,1634,817,0.5
truthfulqa_mistral_chat,0D+SINK,128.0,0.6887214620765286,0.0008409997400170199,0.7552019583843329,1634,817,0.5
truthfulqa_mistral_chat,0D+1D,192.0,0.6882615294034808,0.0008810393627151138,0.7539779681762546,1634,817,0.5
truthfulqa_mistral_chat,SINK+DEFL,256.0,0.7556544002972334,0.0017878176318325304,0.802937576499388,1634,817,0.5
truthfulqa_mistral_chat,SINK+ANS,256.0,0.7674478530732342,0.00276842668156292,0.791921664626683,1634,817,0.5
truthfulqa_mistral_chat,SINK+1D,192.0,0.6881851236499777,0.0009396445942192939,0.7564259485924113,1634,817,0.5
truthfulqa_mistral_chat,PH_SINK+PH_0DTOT,2048.0,0.9071774965579957,0.0012122287372018667,0.9375764993880049,1634,817,0.5
truthfulqa_mistral_chat,NONTOPO,5222.0,0.9602585211142056,0.0005779817113400879,0.9645042839657283,1634,817,0.5
truthfulqa_mistral_chat,NONTOPO+0D,5286.0,0.9600083297252838,0.0005178152265858421,0.9645042839657283,1634,817,0.5
truthfulqa_mistral_chat,NONTOPO+DEFL,5414.0,0.9605986016248957,0.0005570243054181074,0.9657282741738066,1634,817,0.5
truthfulqa_mistral_chat,LOGPROB+0D,70.0,0.7333304369060764,0.002101606684407755,0.7980416156670747,1634,817,0.5
truthfulqa_mistral_chat,HIDDEN+0D,4160.0,0.9580532413268233,0.0004327599708221219,0.9571603427172583,1634,817,0.5
truthfulqa_mistral_chat,LEX+0D,,0.8339987625264237,0.0012563332566075695,0.8604651162790697,1634,817,0.5
truthfulqa_mistral_chat,LEX+SINK,,0.8338774122120365,0.0015298209993337458,0.8592411260709915,1634,817,0.5
truthfulqa_mistral_chat,LEX+DEFL,,0.8350294911227002,0.0019516700188210838,0.8641370869033048,1634,817,0.5
