setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
truthfulqa_qwen3b_apex,T1_reduction,0D,SINK,0.7365964083303246,0.7368421052631579,0.00024569693283327254,0.0047204584755693715,-0.009134232923688645,0.00966311804389287,-0.007709565251262563,0.008102230898187015,0.9576,817,0.0193,True,0.3642038884550629,0.0008,True,0.8746757993904599,0.0,True,0.9904586596712792,0.0,True,0.9997390249259417
truthfulqa_qwen3b_apex,T1_legacy_proxy,0D,LEGACY_MSTPROXY,0.7365964083303246,0.7165676138483181,-0.02002879448200645,0.0068233073293718915,-0.03315968502851734,-0.006647188193363492,-0.03125324911721391,-0.008783665348792269,0.0034,817,0.9295,False,0.0,0.7687,False,0.42007466398637905,0.5025,False,0.8016533332619207,0.2326,False,0.9565188837429552
truthfulqa_qwen3b_apex,T2_topo_beyond_sink,SINK,0D+SINK,0.7368421052631579,0.7438369770887611,0.0069948718256032105,0.003987719699274522,-0.0009034980351736692,0.014758295642325118,0.00042981981725538924,0.013542020917198635,0.0824,817,0.2295,False,0.6117774145456472,0.0208,True,0.9657142253192212,0.0006,True,0.9992498008112516,0.0,True,0.9999962430382463
truthfulqa_qwen3b_apex,T3_deflated_beyond_sink,SINK,SINK+DEFL,0.7368421052631579,0.7647077330113305,0.027865627748172694,0.007416446118068159,0.013544792498453195,0.04222957232254015,0.01560902127226066,0.04001264440312868,0.0002,817,0.9914,False,0.0,0.9598,False,0.2943305043485136,0.8548,False,0.7071342765881525,0.6515,False,0.9156585472505046
truthfulqa_qwen3b_apex,T3b_apexdeflated_beyond_sink,SINK,SINK+APEXDEFL,0.7368421052631579,0.7625054495280073,0.025663344264849397,0.007267925012119779,0.011349812506273493,0.040141597839065485,0.013716930166639513,0.037627886002615754,0.0004,817,0.9846,False,0.0,0.9286,False,0.32479056498467873,0.7855,False,0.7316902592360903,0.5315,False,0.9273331851942284
truthfulqa_qwen3b_apex,T3c_apexdefl_vs_defl,SINK+DEFL,SINK+APEXDEFL,0.7647077330113305,0.7625054495280073,-0.0022022834833232974,0.0023786944624062892,-0.006832022699999607,0.0024375682595518993,-0.0061320111642289175,0.001626993104006158,0.355,817,0.0008,True,0.989506644986174,0.0,True,0.9999968551664418,0.0,True,0.9999999999864948,0.0,True,1.0
truthfulqa_qwen3b_apex,I_apexdefl_beyond_nontopo,NONTOPO,NONTOPO+APEXDEFL,0.9268662105293121,0.9275508660067806,0.0006846554774685432,0.0008178167161095037,-0.0009408394745081844,0.0022532206523253606,-0.0006966406937042368,0.001988122650710371,0.4196,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b_apex,T4_1D_beyond_0D,0D,0D+1D,0.7365964083303246,0.7503059975520195,0.013709589221694962,0.005473248999229196,0.003076642461523699,0.024373697544079424,0.004814835899917436,0.02265992398376602,0.0124,817,0.7496,False,0.14458577830297248,0.4086,False,0.7268113204434972,0.1252,False,0.955492877305492,0.0188,True,0.9965311994480575
truthfulqa_qwen3b_apex,T4b_1D_beyond_sink,SINK,SINK+1D,0.7368421052631579,0.7461111718694989,0.009269066606341081,0.004862810671059195,-0.00036708470102132237,0.018845291832524598,0.0011909559558285045,0.0172962400878517,0.0602,817,0.4378,False,0.319345563143002,0.1171,False,0.850070970397266,0.0143,True,0.9864127455325944,0.0003,True,0.9995280759204301
truthfulqa_qwen3b_apex,T6_answer_only_beyond_sink,SINK,SINK+ANS,0.7368421052631579,0.7853297956970078,0.04848769043384993,0.008936358998076864,0.030653201775609807,0.06607123862715343,0.03364422484864917,0.06314208923293119,0.0,817,1.0,False,0.0,1.0,False,0.026869539105820905,0.9993,False,0.4469488933613821,0.9953,False,0.7509690532819038
truthfulqa_qwen3b_apex,PH_reduction,PH_0DTOT,PH_SINK,0.8420723038132464,0.8483480626647031,0.006275758851456703,0.004321130447258927,-0.0023837846016939138,0.014619192226388796,-0.0009114007871290514,0.01331437671632037,0.1504,817,0.1911,False,0.49673133982034345,0.0197,True,0.9322190334649725,0.0004,True,0.997150883474268,0.0,True,0.9999653706343861
truthfulqa_qwen3b_apex,PH_topo_beyond_sink,PH_SINK,PH_SINK+PH_0DTOT,0.8483480626647031,0.8579497190215869,0.009601656356883814,0.0025309998071153263,0.004687530431213127,0.014684886192881108,0.005465258603512652,0.013922401717481402,0.0004,817,0.4455,False,0.978897981248726,0.0166,True,0.9999814494134092,0.0,True,0.9999999996079538,0.0,True,0.9999999999999998
truthfulqa_qwen3b_apex,PH_0D_vs_entropy,PH_0D,PH_ENT,0.8523780916239818,0.856908503361104,0.004530411737122209,0.00620025387107625,-0.007630462824106385,0.016716530160047628,-0.005550653269192357,0.014752527757011687,0.4474,817,0.1905,False,0.0,0.0458,True,0.5613069877459611,0.0076,True,0.8860809697454435,0.0006,True,0.9830245639742052
truthfulqa_qwen3b_apex,B_logprob,0D,LOGPROB,0.7365964083303246,0.6308972881950115,-0.10569912013531313,0.013585756907904962,-0.13273065174107732,-0.07908845688842814,-0.12861208199685686,-0.08319507887021363,0.0,817,1.0,False,0.0,1.0,False,0.0,1.0,False,0.0,1.0,False,0.1548488260344163
truthfulqa_qwen3b_apex,B_hidden,0D,HIDDEN,0.7365964083303246,0.9132869605341811,0.17669055220385654,0.008929030626013497,0.1588442655983843,0.1940380290911161,0.16176865835991297,0.19132674845577974,0.0,817,1.0,False,0.0,1.0,False,0.027968082822055207,1.0,False,0.4481773678856755,1.0,False,0.7519105465737812
truthfulqa_qwen3b_apex,B_lookback,0D,LOOKBACK,0.7365964083303246,0.8979593671206567,0.16136295879033213,0.00887843827707361,0.14375484090374527,0.17857283041368469,0.1464167948835112,0.17583323470499138,0.0,817,1.0,False,0.0,1.0,False,0.03559991558279729,1.0,False,0.4566764200542479,1.0,False,0.7583838997475765
truthfulqa_qwen3b_apex,B_llmcheck,0D,LLMCHECK,0.7365964083303246,0.69237545487641,-0.044220953453914635,0.01004088825201813,-0.0636670042502573,-0.024196541066594274,-0.060548113901502464,-0.02734854057520048,0.0,817,0.9994,False,0.0,0.9985,False,0.0,0.9913,False,0.27141020138932737,0.9694,False,0.6018701417460688
truthfulqa_qwen3b_apex,B_lex,0D,LEX,0.7365964083303246,0.8202756899364634,0.0836792816061388,0.010838251736924457,0.062490917453321325,0.10476026571224395,0.06559336558355268,0.10162894070164448,0.0,817,1.0,False,0.0,1.0,False,0.0,1.0,False,0.1588810648148813,1.0,False,0.49189511290676213
truthfulqa_qwen3b_apex,B_rowstat,0D,ROWSTAT,0.7365964083303246,0.7538835845983979,0.0172871762680733,0.007428140886955854,0.002876376988984111,0.032075509858589445,0.005205778672008038,0.02942580327166436,0.0182,817,0.8372,False,0.0,0.6181,False,0.29196331321290536,0.3532,False,0.7051817242390426,0.1503,False,0.9146994528524166
truthfulqa_qwen3b_apex,B_len,0D,LEN,0.7365964083303246,0.5287712606499883,-0.20782514768033633,0.013563574836886657,-0.2340644190391153,-0.1812223871854068,-0.2296431102235392,-0.1853310691262328,0.0,817,1.0,False,0.0,1.0,False,0.0,1.0,False,0.0,1.0,False,0.15720394404136306
truthfulqa_qwen3b_apex,I_0D_beyond_nontopo,NONTOPO,NONTOPO+0D,0.9268662105293121,0.926821265968428,-4.494456088410814e-05,0.0003695807038224056,-0.0007805372073547145,0.000654729890679836,-0.000663756256657394,0.0005409077902407567,0.9096,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b_apex,I_defl_beyond_nontopo,NONTOPO,NONTOPO+DEFL,0.9268662105293121,0.9275898179595469,0.0007236074302348072,0.0008329624348137726,-0.0008974305194542453,0.002319214249223563,-0.0006576887409379728,0.002058535796095511,0.3972,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen3b_apex,I_0D_beyond_lex,LEX,LEX+0D,0.8202756899364634,0.8411599292272981,0.020884239290834716,0.005780645393838089,0.009839338176359494,0.03228079414042786,0.011468353785605507,0.03043226180506349,0.0,817,0.9725,False,0.06778393870653643,0.8455,False,0.6578940175690438,0.5561,False,0.9304711208357959,0.2393,False,0.9926360899439046
truthfulqa_qwen3b_apex,I_sink_beyond_lex,LEX,LEX+SINK,0.8202756899364634,0.8421636910870441,0.02188800115058076,0.006055219935939106,0.010028217693475073,0.03400853796841597,0.01193720046322853,0.031896106153060155,0.0,817,0.9752,False,0.005277209767058366,0.8765,False,0.5947873926020821,0.6212,False,0.902699028319006,0.3009,False,0.9870016889851352
truthfulqa_qwen3b_apex,I_defl_beyond_lex,LEX,LEX+DEFL,0.8202756899364634,0.8250847579510674,0.004809068014604012,0.007651034535701515,-0.010166572033396905,0.01999051669765344,-0.007706494039602113,0.017493022356922763,0.53,817,0.2455,False,0.0,0.095,False,0.24774362910716752,0.025,True,0.6675405983866187,0.0049,True,0.8953418180874695
truthfulqa_qwen3b_apex,I_0D_beyond_logprob,LOGPROB,LOGPROB+0D,0.6308972881950115,0.7750509746228028,0.14415368642779136,0.011317354138950523,0.12212613241566522,0.16680761780343953,0.12540566211578016,0.16303826729728874,0.0,817,1.0,False,0.0,1.0,False,0.0,1.0,False,0.09737331684824024,1.0,False,0.42734335724206174
truthfulqa_qwen3b_apex,I_0D_beyond_hidden,HIDDEN,HIDDEN+0D,0.9132869605341811,0.9132599937976505,-2.6966736530575908e-05,0.0005125929359115118,-0.001059193484836407,0.0009543602965741494,-0.0008809883009307683,0.0008015113357673354,0.9662,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
