setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_smollm_apex,0,0.0,0.0,0.19787883758544922,0.1005702018737793,0.0,0.09836595967954857,0.0,0.06716525116490525,0.9997323691771959,0.9987980158564278,0.8998778471566528,0.9989354970680759
truthfulqa_smollm_apex,1,0.043478260869565216,0.0,0.7621529493480921,0.5133809298276901,0.0,0.013452291803632032,0.21236230110159118,0.4014099693689756,0.9418959685143835,0.9241021191141471,0.2318012621188333,0.9989374066286584
truthfulqa_smollm_apex,2,0.08695652173913043,0.0,0.8353995974175632,0.3912696838378906,0.0,0.013081766581108456,0.33047735618115054,0.5127215073092563,0.8984083451984388,0.8776817941638875,0.45553079577228583,0.9989374066286584
truthfulqa_smollm_apex,3,0.13043478260869565,0.0,0.8334630811586976,0.26848119497299194,0.0,0.008153980912800335,0.3482252141982864,0.5026675249750754,0.8702483385621751,0.8368372704203497,0.4508808061065818,0.9989374066286584
truthfulqa_smollm_apex,4,0.17391304347826086,0.0,0.7967051565647125,0.3266053795814514,0.0,0.016315439797525328,0.0,0.4721483805809986,0.8717195227701193,0.8409595436293471,0.4506937029847896,0.9989374066286584
truthfulqa_smollm_apex,5,0.21739130434782608,0.0,0.7778485417366028,0.2974255681037903,0.0,0.013495429181733567,0.4167686658506732,0.4572109026012432,0.9118336731312746,0.8827967594161796,0.41678826446465006,0.9989374066286584
truthfulqa_smollm_apex,6,0.2608695652173913,0.0,0.6075950972735882,0.303375244140625,0.0,0.019861399872363097,0.08873929008567931,0.4214821419328306,0.9637796279794075,0.9609601413317178,0.5362666963931682,0.9989374066286584
truthfulqa_smollm_apex,7,0.30434782608695654,0.0,0.7910873130895197,0.2708372608758509,0.0,0.02049500308070698,0.0,0.5203536453426805,0.8947560758983162,0.8404094924130892,0.3248832814553302,0.9989374066286584
truthfulqa_smollm_apex,8,0.34782608695652173,0.0,0.7541266568005085,0.3093310371041298,0.0,0.017537559109194446,0.006119951040391677,0.5365248968319053,0.954940875083531,0.9364915705639945,0.4660831912443562,0.9989374066286584
truthfulqa_smollm_apex,9,0.391304347826087,0.0,0.7413655519485474,0.3700140714645386,0.0,0.020875255658397388,0.0,0.5873063072375965,0.9882324368030992,0.9852906986886972,0.4239862021411582,0.9989374066286584
truthfulqa_smollm_apex,10,0.43478260869565216,0.0,0.7662825882434845,0.2882519066333771,0.0,0.015285488888719393,0.0,0.5754162204493545,0.9853775503901476,0.9786368217433616,0.40435164596347456,0.9989374066286584
truthfulqa_smollm_apex,11,0.4782608695652174,0.0,0.8165486380457878,0.3014271780848503,0.0,0.01578914400932946,0.2802937576499388,0.5519308444236227,0.9884389675674375,0.9819926413706215,0.4859561514345933,0.9989374066286584
truthfulqa_smollm_apex,12,0.5217391304347826,0.0,0.8642426580190659,0.2602616399526596,0.0,0.01470677554726319,0.0,0.5766059681869606,0.9803999331434576,0.9689968011989585,0.4021488555474602,0.9989374066286584
truthfulqa_smollm_apex,13,0.5652173913043478,0.0,0.9391960501670837,0.3348011374473572,0.0,0.01475984861069379,0.04467564259485924,0.625505958410026,0.971123976278352,0.9633835810182299,0.41918663805956213,0.9989374066286584
truthfulqa_smollm_apex,14,0.6086956521739131,0.0,0.8667184934020042,0.20691081136465073,0.0,0.014976704422150978,0.0036719706242350062,0.567036567986842,0.9772784456503115,0.9701588358292645,0.23749256868982066,0.9989374066286584
truthfulqa_smollm_apex,15,0.6521739130434783,0.0,0.957476656883955,0.2618742398917675,0.0,0.02742679062346699,0.0,0.6120397304276577,0.9685649280671266,0.957251526023478,0.22038738856524537,0.9989374066286584
truthfulqa_smollm_apex,16,0.6956521739130435,0.0,0.8942356696352363,0.265586756169796,0.0,0.019925654262135592,0.0,0.6006390708062921,0.9794870037662928,0.9738840344214127,0.36834606615191323,0.9989374066286584
truthfulqa_smollm_apex,17,0.7391304347826086,0.0,0.8955422870349139,0.3507537832483649,0.0,0.014748038304235898,0.33598531211750304,0.6114690985657443,0.9853615302308735,0.9812999750129876,0.438643382303921,0.9989374066286584
truthfulqa_smollm_apex,18,0.782608695652174,0.0,0.9079779083840549,0.3177684936672449,0.0,0.021114144586151636,0.0,0.6192850893029311,0.9703046347862844,0.966169347166737,0.2610096979547652,0.9989374066286584
truthfulqa_smollm_apex,19,0.8260869565217391,0.0,0.8791675211396068,0.3184263240545988,0.0,0.019985067286160788,0.0024479804161566705,0.6666132573968873,0.9759347788275348,0.9687146295680075,-0.016407096487515926,0.9989374066286584
truthfulqa_smollm_apex,20,0.8695652173913043,0.0,0.8782555316574872,0.38133688271045685,0.0,0.026716270646921395,0.0012239902080783353,0.7045070718491862,0.9739404046068909,0.9705367168559473,-0.043579067101436234,0.998930096054258
truthfulqa_smollm_apex,21,0.9130434782608695,0.0,0.8930270238779485,0.336799293756485,0.0,0.022397762423589224,0.006119951040391677,0.6838061524479895,0.9638281153324336,0.95499374588912,0.05771541306559641,0.9989374066286584
truthfulqa_smollm_apex,22,0.9565217391304348,0.0,0.8807837882632157,0.20604543387889862,0.0,0.016575511779148545,1.0,0.6612042749314256,0.9776977639594348,0.9715677768254712,0.3182245057160584,0.9989374066286584
truthfulqa_smollm_apex,23,1.0,0.0,0.5612461729906499,0.4159843400120735,0.0,0.017110156795266198,0.17686658506731945,0.2602695701453114,0.9986769757376681,0.9978298617921916,0.8969500819980676,0.9989374066286584
