setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
truthfulqa_qwen7b_apex,LEN,2.0,0.5287712606499883,0.00034801512350106714,0.5673194614443084,1634,817,0.5
truthfulqa_qwen7b_apex,0D,56.0,0.6793670008045076,0.0010483132603759378,0.773561811505508,1634,817,0.5
truthfulqa_qwen7b_apex,SINK,56.0,0.7492677781955958,0.0001264280152724688,0.7613219094247246,1634,817,0.5
truthfulqa_qwen7b_apex,1D,112.0,0.6102857125735406,0.0005310859139118085,0.6340269277845777,1634,817,0.5
truthfulqa_qwen7b_apex,DEFL,168.0,0.6971260949618645,0.0009413437596215395,0.7484700122399021,1634,817,0.5
truthfulqa_qwen7b_apex,ANS,168.0,0.7411882443006551,0.0019109993878046727,0.7490820073439413,1634,817,0.5
truthfulqa_qwen7b_apex,ROWSTAT,56.0,0.7362413462993398,0.0007534164038775849,0.806609547123623,1634,817,0.5
truthfulqa_qwen7b_apex,LOGPROB,6.0,0.6737669085183426,0.0007181346951644827,0.7172582619339045,1634,817,0.5
truthfulqa_qwen7b_apex,HIDDEN,3584.0,0.933266315999215,0.0007859384175874258,0.9339045287637698,1634,817,0.5
truthfulqa_qwen7b_apex,LEX,,0.8202756899364634,0.0008218953608146562,0.8280293757649939,1634,817,0.5
truthfulqa_qwen7b_apex,LEGACY_MSTPROXY,28.0,0.6781774680931072,0.0010864135574572783,0.784577723378213,1634,817,0.5
truthfulqa_qwen7b_apex,APEXDEFL,168.0,0.7018647498310834,0.0015837675520534022,0.7552019583843329,1634,817,0.5
truthfulqa_qwen7b_apex,LLMCHECK,28.0,0.6672154896934631,0.001077115627707234,0.7294981640146879,1634,817,0.5
truthfulqa_qwen7b_apex,LOOKBACK,784.0,0.9217694973250495,0.00035168053009044403,0.9228886168910648,1634,817,0.5
truthfulqa_qwen7b_apex,PH_0D,1568.0,0.8497937793731433,0.0021554917980220432,0.8665850673194615,1634,817,0.5
truthfulqa_qwen7b_apex,PH_0DTOT,784.0,0.8722465838388348,0.0015709138283212887,0.9094247246022031,1634,817,0.5
truthfulqa_qwen7b_apex,PH_SINK,784.0,0.821224020171119,0.002477937116312253,0.8433292533659731,1634,817,0.5
truthfulqa_qwen7b_apex,PH_ENT,784.0,0.8872415875018165,0.00032035941573945424,0.9008567931456548,1634,817,0.5
truthfulqa_qwen7b_apex,0D+SINK,112.0,0.7767124252234868,0.00042751879793529916,0.7943696450428397,1634,817,0.5
truthfulqa_qwen7b_apex,0D+1D,168.0,0.7007261542886849,0.0001875304983349853,0.7564259485924113,1634,817,0.5
truthfulqa_qwen7b_apex,SINK+DEFL,224.0,0.7876878869913961,0.0006493140609345855,0.7974296205630355,1634,817,0.5
truthfulqa_qwen7b_apex,SINK+ANS,224.0,0.7942872466812188,0.0010359075819786063,0.8017135862913096,1634,817,0.5
truthfulqa_qwen7b_apex,SINK+1D,168.0,0.7665609470717869,0.002292154979705889,0.7796817625458996,1634,817,0.5
truthfulqa_qwen7b_apex,SINK+APEXDEFL,224.0,0.7773341583157176,0.001291393724704457,0.7980416156670747,1634,817,0.5
truthfulqa_qwen7b_apex,NONTOPO+APEXDEFL,4626.0,0.9491901739204691,0.0013440558582361577,0.9510403916768666,1634,817,0.5
truthfulqa_qwen7b_apex,PH_SINK+PH_0DTOT,1568.0,0.8812564701440773,0.0005255052839464667,0.9204406364749081,1634,817,0.5
truthfulqa_qwen7b_apex,NONTOPO,4458.0,0.9495047858466581,0.0013490180361812433,0.9498164014687882,1634,817,0.5
truthfulqa_qwen7b_apex,NONTOPO+0D,4514.0,0.9494089041167719,0.001305876104245469,0.9485924112607099,1634,817,0.5
truthfulqa_qwen7b_apex,NONTOPO+DEFL,4626.0,0.9491901739204691,0.0012348337793733554,0.9522643818849449,1634,817,0.5
truthfulqa_qwen7b_apex,LOGPROB+0D,62.0,0.7271985006494489,0.00021555001282052538,0.791921664626683,1634,817,0.5
truthfulqa_qwen7b_apex,HIDDEN+0D,3640.0,0.9330670617792952,0.0008139512046823902,0.9326805385556916,1634,817,0.5
truthfulqa_qwen7b_apex,LEX+0D,,0.833901382644508,0.0008317198331067593,0.8580171358629131,1634,817,0.5
truthfulqa_qwen7b_apex,LEX+SINK,,0.8482596716949643,9.431882067730068e-05,0.8494492044063647,1634,817,0.5
truthfulqa_qwen7b_apex,LEX+DEFL,,0.8279372394151814,0.0013965225396267201,0.8439412484700123,1634,817,0.5
