setting,test,A,B,auc_A,auc_B,delta,se,ci95_lo,ci95_hi,ci90_lo,ci90_hi,p_superiority,n_groups,tost_p_0.01,equiv_0.01,tost_power_0.01,tost_p_0.015,equiv_0.015,tost_power_0.015,tost_p_0.02,equiv_0.02,tost_power_0.02,tost_p_0.025,equiv_0.025,tost_power_0.025
truthfulqa_qwen7b_apex,T1_reduction,0D,SINK,0.6793670008045076,0.7492677781955958,0.06990077739108813,0.01188953399877249,0.04615491790875955,0.09312685302679141,0.050368845029655974,0.0891404202915704,0.0,817,1.0,False,0.0,1.0,False,0.0,1.0,False,0.029752669608377413,0.9998,False,0.3529297417513608
truthfulqa_qwen7b_apex,T1_legacy_proxy,0D,LEGACY_MSTPROXY,0.6793670008045076,0.6781774680931072,-0.0011895327114004317,0.003452480019143796,-0.008118598209109016,0.005549304932365973,-0.006961912480954685,0.0044574517332869315,0.7306,817,0.0066,True,0.7892898074673247,0.0001,True,0.9930629106168607,0.0,True,0.9999664730010005,0.0,True,0.999999978104793
truthfulqa_qwen7b_apex,T2_topo_beyond_sink,SINK,0D+SINK,0.7492677781955958,0.7767124252234868,0.027444647027891067,0.00415261127875584,0.019308108448229038,0.03555882568851325,0.020624834266931784,0.03422138791800314,0.0,817,0.9999,False,0.5546974188425255,0.999,False,0.9508549748084774,0.9638,False,0.998482902457968,0.7194,False,0.9999878820358072
truthfulqa_qwen7b_apex,T3_deflated_beyond_sink,SINK,SINK+DEFL,0.7492677781955958,0.7876878869913961,0.03842010879580038,0.005864485205523376,0.02681527336031005,0.04984516598775416,0.028785493094268255,0.04793981623667209,0.0,817,1.0,False,0.048103910965956675,1.0,False,0.6387130865364248,0.9988,False,0.9225211348217286,0.9873,False,0.9911577852852591
truthfulqa_qwen7b_apex,T3b_apexdeflated_beyond_sink,SINK,SINK+APEXDEFL,0.7492677781955958,0.7773341583157176,0.02806638012012186,0.006484703852516141,0.01532440984046175,0.04091925110376354,0.017400960914711754,0.03881427259475437,0.0,817,0.9971,False,0.0,0.9789,False,0.49604644706787093,0.8925,False,0.8499421911683533,0.6752,False,0.9729206822860397
truthfulqa_qwen7b_apex,T3c_apexdefl_vs_defl,SINK+DEFL,SINK+APEXDEFL,0.7876878869913961,0.7773341583157176,-0.01035372867567852,0.006757488982618397,-0.023273904139244267,0.00303113609362857,-0.02132042625421543,0.0009876567254291924,0.1314,817,0.525,False,0.0,0.2487,False,0.4346450057287672,0.0763,False,0.8114314898523667,0.0141,True,0.9600964024195715
truthfulqa_qwen7b_apex,I_apexdefl_beyond_nontopo,NONTOPO,NONTOPO+APEXDEFL,0.9495047858466581,0.9491901739204691,-0.00031461192618897904,0.0004704476696821759,-0.0012390091821737974,0.000618736788171706,-0.0010861602213668776,0.0004585094286198177,0.5076,817,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0,0.0,True,1.0
truthfulqa_qwen7b_apex,T4_1D_beyond_0D,0D,0D+1D,0.6793670008045076,0.7007261542886849,0.021359153484177273,0.006376723156504742,0.008828272825469856,0.03377441426001029,0.010948120493371372,0.03169707665594494,0.0008,817,0.9623,False,0.0,0.8362,False,0.5207141965100757,0.5781,False,0.8641837657953899,0.2815,False,0.977133350722917
truthfulqa_qwen7b_apex,T4b_1D_beyond_sink,SINK,SINK+1D,0.7492677781955958,0.7665609470717869,0.017293168876191145,0.004614517679494911,0.008329388199655702,0.026473844512793446,0.009795741952301769,0.024842431860300343,0.0002,817,0.9452,False,0.39848290335854886,0.6868,False,0.8916726782257756,0.2769,False,0.9928396634775825,0.0469,True,0.9998385941676418
truthfulqa_qwen7b_apex,T6_answer_only_beyond_sink,SINK,SINK+ANS,0.7492677781955958,0.7942872466812188,0.04501946848562299,0.00901056477792646,0.027830982982491047,0.06282062326120733,0.03038050065244522,0.059967055636872,0.0,817,0.9999,False,0.0,0.9997,False,0.01584406290202156,0.9966,False,0.43454845172758483,0.9884,False,0.741383533738277
