setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_qwen3b_apex,0,0.0,0.0,0.36360758962109685,0.35894201323390007,0.0030599755201958386,0.022944814622166042,0.0,0.17202247940010462,0.9988481308069397,0.9965302098355473,0.0836153778642825,0.9988893057459421
truthfulqa_qwen3b_apex,1,0.02857142857142857,0.0,0.3425673842430115,0.3425673842430115,0.9975520195838433,0.05110610748537287,0.0,0.183103078466484,0.9997220434638279,0.99771072290362,0.9218497191263019,0.9988893057459421
truthfulqa_qwen3b_apex,2,0.05714285714285714,0.0,0.27432024478912354,0.27432024478912354,1.0,0.07730205375002022,0.0,0.13467251822196383,0.9997464701125754,0.9972998761019097,0.96150990373643,0.9988893057459421
truthfulqa_qwen3b_apex,3,0.08571428571428572,1.0,0.0,0.0,1.0,0.7420225240519605,1.0,0.0,1.0,1.0,1.0,0.9751669307040484
truthfulqa_qwen3b_apex,4,0.11428571428571428,1.0,0.0,0.0,1.0,0.6809282987153925,1.0,0.0,1.0,1.0,1.0,0.9880072595280535
truthfulqa_qwen3b_apex,5,0.14285714285714285,1.0,0.0,0.0,1.0,0.7772136644651354,1.0,0.0,1.0,0.9999999999999999,1.0,0.9562888697794193
truthfulqa_qwen3b_apex,6,0.17142857142857143,1.0,0.0,0.0,1.0,0.6841394453034232,1.0,0.0,0.9999999999999999,1.0,1.0,0.9785825019314808
truthfulqa_qwen3b_apex,7,0.2,1.0,0.0,0.0,1.0,0.7216438338626813,1.0,0.0,0.9999999999999999,1.0,1.0,0.9662789748253926
truthfulqa_qwen3b_apex,8,0.22857142857142856,1.0,0.0,0.0,1.0,0.709639344063208,1.0,0.0,1.0,1.0,1.0,0.9762310387848879
truthfulqa_qwen3b_apex,9,0.2571428571428571,1.0,0.0,0.0,1.0,0.6726563790884708,1.0,0.0,1.0,1.0,1.0,0.9785853959964765
truthfulqa_qwen3b_apex,10,0.2857142857142857,1.0,0.0,0.0,1.0,0.6852108760788853,1.0,0.0,0.9999999999999999,1.0,1.0,0.9846439352828953
truthfulqa_qwen3b_apex,11,0.3142857142857143,1.0,0.0,0.0,1.0,0.6053414255204855,1.0,0.0,0.9999999999999998,1.0,1.0,0.9834685420807897
truthfulqa_qwen3b_apex,12,0.34285714285714286,0.9944920440636474,0.0,0.0,1.0,0.6044087849188936,1.0,0.0,0.9999993989306974,0.9999997524472464,0.9999986769680611,0.9825846965218784
truthfulqa_qwen3b_apex,13,0.37142857142857144,1.0,0.0,0.0,1.0,0.6652101407764586,1.0,0.0,1.0,1.0,1.0,0.9845251664603659
