setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
truthfulqa_smollm_apex,LEN,2.0,0.5240011445881505,0.0002676688975773886,0.554467564259486,1634,817,0.5
truthfulqa_smollm_apex,0D,48.0,0.5820380560578526,0.0022913414532980732,0.6560587515299877,1634,817,0.5
truthfulqa_smollm_apex,SINK,48.0,0.6097988131639622,0.0021452830287175067,0.6291309669522643,1634,817,0.5
truthfulqa_smollm_apex,1D,96.0,0.5416718477757686,0.00021049732059756559,0.5685434516523867,1634,817,0.5
truthfulqa_smollm_apex,DEFL,144.0,0.5918539481549508,0.0021114202791191,0.6572827417380661,1634,817,0.5
truthfulqa_smollm_apex,ANS,144.0,0.6303085144474291,0.0037450446723604315,0.6352509179926561,1634,817,0.5
truthfulqa_smollm_apex,ROWSTAT,48.0,0.6728380542600702,0.0013696695101503887,0.7392900856793145,1634,817,0.5
truthfulqa_smollm_apex,LOGPROB,6.0,0.5886464046598521,0.0010121884394266355,0.5936352509179926,1634,817,0.5
truthfulqa_smollm_apex,HIDDEN,2048.0,0.8938754046883169,0.002226713709354662,0.8922888616891065,1634,817,0.5
truthfulqa_smollm_apex,LEX,,0.8202756899364634,0.0008218953608146562,0.8280293757649939,1634,817,0.5
truthfulqa_smollm_apex,LEGACY_MSTPROXY,24.0,0.5843661843116515,0.0010894776088060097,0.6780905752753978,1634,817,0.5
truthfulqa_smollm_apex,APEXDEFL,144.0,0.6422817454669665,0.0017058601068990298,0.6621787025703795,1634,817,0.5
truthfulqa_smollm_apex,LLMCHECK,24.0,0.603683356579659,0.0003257354463773251,0.6793145654834761,1634,817,0.5
truthfulqa_smollm_apex,LOOKBACK,768.0,0.8626119681373027,0.0016995230141332684,0.8653610771113831,1634,817,0.5
truthfulqa_smollm_apex,PH_0D,1536.0,0.7978453577512139,0.0007261709775557203,0.8090575275397797,1634,817,0.5
truthfulqa_smollm_apex,PH_0DTOT,768.0,0.8186951395453708,0.001961817481957021,0.8457772337821298,1634,817,0.5
truthfulqa_smollm_apex,PH_SINK,768.0,0.7203684255470877,0.0006508447104753284,0.7784577723378213,1634,817,0.5
truthfulqa_smollm_apex,PH_ENT,768.0,0.834165057401695,0.0006784230565121318,0.8445532435740514,1634,817,0.5
truthfulqa_smollm_apex,0D+SINK,96.0,0.6428195820455468,0.002615117621798056,0.6682986536107711,1634,817,0.5
truthfulqa_smollm_apex,0D+1D,144.0,0.5857864324355907,0.0019602039318015315,0.6462668298653611,1634,817,0.5
truthfulqa_smollm_apex,SINK+DEFL,192.0,0.6529351045485394,0.0021139579291641823,0.6707466340269278,1634,817,0.5
truthfulqa_smollm_apex,SINK+ANS,192.0,0.6479762213309882,0.001646864738256306,0.6597307221542228,1634,817,0.5
truthfulqa_smollm_apex,SINK+1D,144.0,0.629679290595051,0.0019474735566411504,0.6376988984088128,1634,817,0.5
truthfulqa_smollm_apex,SINK+APEXDEFL,192.0,0.6784351502421763,0.002006884232191756,0.7086903304773562,1634,817,0.5
truthfulqa_smollm_apex,NONTOPO+APEXDEFL,3038.0,0.8976043050896719,0.001631815329131695,0.9008567931456548,1634,817,0.5
truthfulqa_smollm_apex,PH_SINK+PH_0DTOT,1536.0,0.825312477059547,0.0018965730290736813,0.8555691554467564,1634,817,0.5
truthfulqa_smollm_apex,NONTOPO,2894.0,0.8991339183117625,0.0014980852769885791,0.9008567931456548,1634,817,0.5
truthfulqa_smollm_apex,NONTOPO+0D,2942.0,0.898843276818045,0.0012050391744581079,0.9008567931456548,1634,817,0.5
truthfulqa_smollm_apex,NONTOPO+DEFL,3038.0,0.8986185540136242,0.0010341752128546608,0.8947368421052632,1634,817,0.5
truthfulqa_smollm_apex,LOGPROB+0D,54.0,0.6133254630413385,0.0004250148141134664,0.631578947368421,1634,817,0.5
truthfulqa_smollm_apex,HIDDEN+0D,2096.0,0.8935218408093617,0.002047117654127177,0.8910648714810282,1634,817,0.5
truthfulqa_smollm_apex,LEX+0D,,0.8268615662580208,0.0009523600037325125,0.835985312117503,1634,817,0.5
truthfulqa_smollm_apex,LEX+SINK,,0.8194247395837235,0.0008661135790625214,0.8237454100367197,1634,817,0.5
truthfulqa_smollm_apex,LEX+DEFL,,0.8214787060161292,0.0003254574134353392,0.8396572827417381,1634,817,0.5
