setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
truthfulqa_tinyllama_cuda,LEN,2.0,0.522706741234687,0.0005038445620911656,0.5563035495716034,1634,817,0.5
truthfulqa_tinyllama_cuda,0D,44.0,0.6526699316393229,0.0010332328779293122,0.7331701346389229,1634,817,0.5
truthfulqa_tinyllama_cuda,SINK,44.0,0.6437544289119371,0.0005471694786674779,0.7172582619339045,1634,817,0.5
truthfulqa_tinyllama_cuda,1D,88.0,0.5923228697401755,0.000793479863285743,0.671358629130967,1634,817,0.5
truthfulqa_tinyllama_cuda,DEFL,132.0,0.6504991093486184,0.002261387691496089,0.7013463892288861,1634,817,0.5
truthfulqa_tinyllama_cuda,ANS,132.0,0.6453919090801497,0.0040547390499110336,0.6842105263157895,1634,817,0.5
truthfulqa_tinyllama_cuda,ROWSTAT,44.0,0.6605007722973711,0.0014840908052927882,0.7441860465116279,1634,817,0.5
truthfulqa_tinyllama_cuda,LOGPROB,6.0,0.6366966347010962,0.0009671249227702633,0.6523867809057528,1634,817,0.5
truthfulqa_tinyllama_cuda,HIDDEN,2048.0,0.8828085556466099,0.0012869247048232306,0.8788249694002448,1634,817,0.5
truthfulqa_tinyllama_cuda,LEX,,0.8202756899364634,0.0008218953608146562,0.8280293757649939,1634,817,0.5
truthfulqa_tinyllama_cuda,LEGACY_MSTPROXY,22.0,0.6265047064446005,0.0008446610726050577,0.7368421052631579,1634,817,0.5
truthfulqa_tinyllama_cuda,LLMCHECK,22.0,0.6144460807593833,0.0005118961363503462,0.7025703794369645,1634,817,0.5
truthfulqa_tinyllama_cuda,LOOKBACK,704.0,0.8502387305258963,0.0018581218048105462,0.8482252141982864,1634,817,0.5
truthfulqa_tinyllama_cuda,PH_0D,1408.0,0.8063084185656992,0.0015836144908671827,0.8188494492044064,1634,817,0.5
truthfulqa_tinyllama_cuda,PH_0DTOT,704.0,0.8042274853967631,0.001793209057901369,0.828641370869033,1634,817,0.5
truthfulqa_tinyllama_cuda,PH_SINK,704.0,0.8079938395988548,0.0025166014097306936,0.8421052631578947,1634,817,0.5
truthfulqa_tinyllama_cuda,PH_ENT,704.0,0.8162471591292141,0.0012003469387177961,0.8384332925336597,1634,817,0.5
truthfulqa_tinyllama_cuda,0D+SINK,88.0,0.6625112923209221,0.00029543703210223803,0.7221542227662179,1634,817,0.5
truthfulqa_tinyllama_cuda,0D+1D,132.0,0.6576482908332572,0.001161536719550226,0.7282741738066095,1634,817,0.5
truthfulqa_tinyllama_cuda,SINK+DEFL,176.0,0.6865401527216178,0.0016298334961029441,0.7490820073439413,1634,817,0.5
truthfulqa_tinyllama_cuda,SINK+ANS,176.0,0.6862974520928434,0.003247251426162051,0.7123623011015912,1634,817,0.5
truthfulqa_tinyllama_cuda,SINK+1D,132.0,0.6510159717987862,0.001378914370520114,0.7282741738066095,1634,817,0.5
truthfulqa_tinyllama_cuda,PH_SINK+PH_0DTOT,1408.0,0.8114890282836121,0.0027893282405544307,0.8372093023255814,1634,817,0.5
truthfulqa_tinyllama_cuda,NONTOPO,2824.0,0.8845568990650033,0.0011183106994594124,0.8873929008567931,1634,817,0.5
truthfulqa_tinyllama_cuda,NONTOPO+0D,2868.0,0.8846902345956263,0.0012122400519619823,0.8898408812729498,1634,817,0.5
truthfulqa_tinyllama_cuda,NONTOPO+DEFL,2956.0,0.8844804933115002,0.0010135411548517215,0.8824969400244798,1634,817,0.5
truthfulqa_tinyllama_cuda,LOGPROB+0D,50.0,0.6824457032250719,0.0009146667683551208,0.7221542227662179,1634,817,0.5
truthfulqa_tinyllama_cuda,HIDDEN+0D,2092.0,0.8824265268790946,0.0014113590496906752,0.8800489596083231,1634,817,0.5
truthfulqa_tinyllama_cuda,LEX+0D,,0.8299747261752628,0.0006484177827109299,0.8372093023255814,1634,817,0.5
truthfulqa_tinyllama_cuda,LEX+SINK,,0.8310354178121288,0.0008264215434740292,0.828641370869033,1634,817,0.5
truthfulqa_tinyllama_cuda,LEX+DEFL,,0.8228225483865652,0.0011927755451477664,0.8408812729498164,1634,817,0.5
