setting,bank,dim,auc,auc_seed_sd,within_pair_acc,n_rows,n_groups,pos_rate
truthfulqa_tinyllama_fp32,LEN,2.0,0.522706741234687,0.0005038445620911656,0.5563035495716034,1634,817,0.5
truthfulqa_tinyllama_fp32,0D,44.0,0.6536736934990689,0.0012738641044753596,0.7307221542227662,1634,817,0.5
truthfulqa_tinyllama_fp32,SINK,44.0,0.6437544289119371,0.0007198474564984956,0.7209302325581395,1634,817,0.5
truthfulqa_tinyllama_fp32,1D,88.0,0.5938629700264724,0.0010335275403745672,0.6793145654834761,1634,817,0.5
truthfulqa_tinyllama_fp32,DEFL,132.0,0.6533590815728798,0.002398416575927005,0.7025703794369645,1634,817,0.5
truthfulqa_tinyllama_fp32,ANS,132.0,0.6466144011361985,0.004181266955676314,0.6891064871481029,1634,817,0.5
truthfulqa_tinyllama_fp32,ROWSTAT,44.0,0.6599764190870561,0.0015987633813392878,0.7454100367197063,1634,817,0.5
truthfulqa_tinyllama_fp32,LOGPROB,6.0,0.6366651735084773,0.0010489563206621743,0.6474908200734394,1634,817,0.5
truthfulqa_tinyllama_fp32,HIDDEN,2048.0,0.8828325260790815,0.0012700561678343936,0.8788249694002448,1634,817,0.5
truthfulqa_tinyllama_fp32,LEX,,0.8202756899364634,0.0008218953608146562,0.8280293757649939,1634,817,0.5
truthfulqa_tinyllama_fp32,LEGACY_MSTPROXY,22.0,0.6269496575973537,0.0008253918863080376,0.7380660954712362,1634,817,0.5
truthfulqa_tinyllama_fp32,LLMCHECK,22.0,0.6143007600125245,0.0006557826698479017,0.7050183598531212,1634,817,0.5
truthfulqa_tinyllama_fp32,LOOKBACK,704.0,0.8504364865937866,0.0028741221416652674,0.847001223990208,1634,817,0.5
truthfulqa_tinyllama_fp32,PH_0D,1408.0,0.8049540891310568,0.0024301783858570944,0.8206854345165239,1634,817,0.5
truthfulqa_tinyllama_fp32,PH_0DTOT,704.0,0.8043023929982367,0.0017604454370282066,0.8310893512851897,1634,817,0.5
truthfulqa_tinyllama_fp32,PH_SINK,704.0,0.807222291303677,0.0025071988871086014,0.8445532435740514,1634,817,0.5
truthfulqa_tinyllama_fp32,PH_ENT,704.0,0.8168359328767965,0.0008092045985298163,0.8396572827417381,1634,817,0.5
truthfulqa_tinyllama_fp32,0D+SINK,88.0,0.6633637408256915,0.00045229030846889734,0.7246022031823746,1634,817,0.5
truthfulqa_tinyllama_fp32,0D+1D,132.0,0.6597501981306059,0.0020507209075734294,0.7294981640146879,1634,817,0.5
truthfulqa_tinyllama_fp32,SINK+DEFL,176.0,0.6882810053798639,0.001357622433712115,0.7490820073439413,1634,817,0.5
truthfulqa_tinyllama_fp32,SINK+ANS,176.0,0.6874690069798903,0.0033015442047893448,0.7246022031823746,1634,817,0.5
truthfulqa_tinyllama_fp32,SINK+1D,132.0,0.6512107315626176,0.0023609013783267743,0.7319461444308446,1634,817,0.5
truthfulqa_tinyllama_fp32,PH_SINK+PH_0DTOT,1408.0,0.8108702914954403,0.0026653047658066788,0.8396572827417381,1634,817,0.5
truthfulqa_tinyllama_fp32,NONTOPO,2824.0,0.8847351791565105,0.0011170980316042413,0.8861689106487148,1634,817,0.5
truthfulqa_tinyllama_fp32,NONTOPO+0D,2868.0,0.8848145812140724,0.0011809824743146632,0.8873929008567931,1634,817,0.5
truthfulqa_tinyllama_fp32,NONTOPO+DEFL,2956.0,0.8840460292229535,0.0009293070838211865,0.8812729498164015,1634,817,0.5
truthfulqa_tinyllama_fp32,LOGPROB+0D,50.0,0.6823528177992446,0.0009738820462682727,0.7148102815177478,1634,817,0.5
truthfulqa_tinyllama_fp32,HIDDEN+0D,2092.0,0.8825808365381302,0.0013875521083572119,0.8776009791921665,1634,817,0.5
truthfulqa_tinyllama_fp32,LEX+0D,,0.8297395163066358,0.0006703433781018834,0.8347613219094248,1634,817,0.5
truthfulqa_tinyllama_fp32,LEX+SINK,,0.8313350482180231,0.0009743666708901532,0.8298653610771114,1634,817,0.5
truthfulqa_tinyllama_fp32,LEX+DEFL,,0.8241154535879992,0.001431596605910416,0.8396572827417381,1634,817,0.5
