setting,layer,depth,frac_coned,median_delta0,median_delta_min,frac_apex_bos,mean_sink_mass,frac_h1_zero,rel_gap,pearson_P0_star,spearman_P0_star,spearman_P0_star_norm,spearman_star_N
truthfulqa_tinyllama_fp32,0,0.0,0.0,0.1461888737976551,0.13948502019047737,0.0,0.06813659405853288,0.0,0.05869916796918204,0.9999459018014836,0.9983175929780121,0.9917554893396255,0.9991523694571871
truthfulqa_tinyllama_fp32,1,0.047619047619047616,0.0,0.4329415485262871,0.4329415485262871,1.0,0.08309281852540076,0.0006119951040391676,0.17092320931210503,0.9984246753998214,0.9986255761094099,0.867004827395596,0.9991523694571871
truthfulqa_tinyllama_fp32,2,0.09523809523809523,0.0,0.5326101034879684,0.5231861472129822,0.0587515299877601,0.06658411663627153,0.8598531211750307,0.2613264375906825,0.9961219508142911,0.9969877505877676,0.821552067884136,0.9991523694571871
truthfulqa_tinyllama_fp32,3,0.14285714285714285,1.0,0.0,0.0,1.0,0.8327554457870425,1.0,0.0,1.0,1.0,1.0,0.9699171257537718
truthfulqa_tinyllama_fp32,4,0.19047619047619047,1.0,0.0,0.0,1.0,0.8769477937863258,1.0,0.0,0.9999999999999998,1.0,1.0,0.9519131402422655
truthfulqa_tinyllama_fp32,5,0.23809523809523808,1.0,0.0,0.0,1.0,0.8438819807329199,1.0,0.0,1.0,1.0,1.0,0.9624620281209723
truthfulqa_tinyllama_fp32,6,0.2857142857142857,1.0,0.0,0.0,1.0,0.7720064094909349,1.0,0.0,1.0,1.0,1.0,0.984123219158764
truthfulqa_tinyllama_fp32,7,0.3333333333333333,1.0,0.0,0.0,1.0,0.7309920759266756,1.0,0.0,1.0,1.0,1.0,0.9717869761996667
truthfulqa_tinyllama_fp32,8,0.38095238095238093,1.0,0.0,0.0,1.0,0.6848552045851974,1.0,2.3055396218562705e-09,1.0,1.0,1.0,0.9934337735972756
truthfulqa_tinyllama_fp32,9,0.42857142857142855,0.9571603427172583,0.0,0.0,1.0,0.5262202550589742,0.9596083231334149,2.2660214287654867e-09,0.9999992823070502,0.9999999697435524,0.9999988667585056,0.9907391057658594
truthfulqa_tinyllama_fp32,10,0.47619047619047616,0.9987760097919217,0.0,0.0,1.0,0.5355255210329201,1.0,1.472806586065485e-09,0.9999999997621818,1.0,1.0,0.9910610239263374
truthfulqa_tinyllama_fp32,11,0.5238095238095238,0.0,0.14993327856063843,0.14993327856063843,1.0,0.5361946303508535,0.9522643818849449,0.04367017079177567,0.9997099422335172,0.9997049061153088,0.9854501941772855,0.9826229055003076
truthfulqa_tinyllama_fp32,12,0.5714285714285714,0.0,0.2071235179901123,0.2071235179901123,1.0,0.4461312797163312,0.9571603427172583,0.04810624553144702,0.999731715301994,0.9997979006825092,0.972754349434836,0.9853233916273203
truthfulqa_tinyllama_fp32,13,0.6190476190476191,0.0,0.2098991870880127,0.2098991870880127,1.0,0.44411694184401673,0.9571603427172583,0.05067328296878914,0.9996837958876057,0.9996511129019414,0.9624750018994518,0.9832724761528121
truthfulqa_tinyllama_fp32,14,0.6666666666666666,0.0,0.2555657774209976,0.2555657774209976,1.0,0.41758253260103284,0.9547123623011016,0.07615319534747482,0.9992695130093752,0.9992723681912068,0.9068290019520842,0.982040471674801
truthfulqa_tinyllama_fp32,15,0.7142857142857143,0.0,0.13599897921085358,0.13599897921085358,1.0,0.5001672159745179,0.9498164014687882,0.03597335410272186,0.9997219828973416,0.9996297078405094,0.9803330889689675,0.9831659890929034
truthfulqa_tinyllama_fp32,16,0.7619047619047619,0.0,0.23386679589748383,0.23386679589748383,1.0,0.48318971487193413,0.944920440636475,0.07539254846320384,0.9993070281171258,0.9990988474638314,0.9262277968474005,0.9797174287203478
truthfulqa_tinyllama_fp32,17,0.8095238095238095,0.0,0.15120726823806763,0.15120726823806763,1.0,0.5375667295669233,0.7423500611995104,0.042241904161217744,0.9994311092197268,0.9990718367078223,0.9665309584763331,0.976055624441853
truthfulqa_tinyllama_fp32,18,0.8571428571428571,0.0,0.2326071560382843,0.2326071560382843,1.0,0.5330674153946279,0.9424724602203183,0.0742706767246289,0.9989537626017981,0.9985168536905945,0.9463060387833061,0.9587367828100565
truthfulqa_tinyllama_fp32,19,0.9047619047619048,0.0,0.1775529980659485,0.1775529980659485,1.0,0.5733467144511297,0.21481028151774786,0.039409072094823736,0.9994983915364358,0.9990915969187356,0.9787884918143485,0.9634290310514497
truthfulqa_tinyllama_fp32,20,0.9523809523809523,0.0,0.08937335014343262,0.08937335014343262,1.0,0.5771945959936421,0.0,0.007557260815074048,0.9999718605630512,0.9999407028637431,0.9989341781226918,0.9725628425451361
truthfulqa_tinyllama_fp32,21,1.0,0.0,0.2793678045272827,0.2793678045272827,1.0,0.5253557605488209,0.0,0.047491607997542415,0.9996263270089298,0.9992328010094156,0.9781225584035224,0.9682180540523659
