mean_logprob,min_logprob,perplexity,n_answer_tokens,example_id,label
-0.00037557550240308046,-0.0006654431927017868,1.0003756460397124,2,0,grounded
-1.0262854099273682,-2.7165818214416504,2.7906803242554727,6,0,hallucinated
-2.932324171066284,-11.268967628479004,18.771207334009585,11,1,hallucinated
-8.284989235107787e-06,-1.490105023549404e-05,1.0000082850235557,2,2,grounded
-2.7587506771087646,-13.067349433898926,15.780116167912151,22,2,hallucinated
-0.647527813911438,-3.828930377960205,1.9108111044129055,7,3,hallucinated
-4.2660698890686035,-14.133398056030273,71.24109928778378,5,4,hallucinated
-0.6704923510551453,-4.34768533706665,1.9551997283445428,8,5,hallucinated
-7.735585677437484e-05,-0.0002961912250611931,1.0000773588488159,4,6,grounded
-1.9277790784835815,-10.014090538024902,6.874226158704824,15,6,hallucinated
-5.984097515465692e-05,-8.415821503149346e-05,1.0000598427656615,2,7,grounded
-2.991811513900757,-10.214095115661621,19.92173832979029,9,7,hallucinated
-0.0076463245786726475,-0.016093941405415535,1.007675632369793,4,8,grounded
-1.7733967304229736,-21.248950958251953,5.890828974283878,18,8,hallucinated
-0.3729002773761749,-2.6068899631500244,1.451939541392352,7,9,grounded
-2.7021684646606445,-11.008410453796387,14.912032906606314,12,9,hallucinated
-7.926818216219544e-05,-0.00015472168161068112,1.0000792713239675,2,10,grounded
-1.760738730430603,-18.116544723510742,5.816732805161787,15,10,hallucinated
-0.49087437987327576,-0.9817091822624207,1.6337441085724904,2,11,grounded
-1.741459608078003,-10.090229988098145,5.705665383077733,21,11,hallucinated
-0.5978307127952576,-11.625032424926758,1.8181703855625568,20,12,hallucinated
-0.0002010440657613799,-0.00039641151670366526,1.000201064276474,4,13,grounded
-1.6170505285263062,-12.990069389343262,5.038208328609309,17,13,hallucinated
-0.005354182329028845,-0.01605980470776558,1.0053685415791442,3,14,grounded
-1.6651188135147095,-14.193448066711426,5.286301296486654,20,14,hallucinated
-9.365497680846602e-05,-0.000328367663314566,1.0000936593625727,4,15,grounded
-2.5292582511901855,-10.250038146972656,12.544198040993573,14,15,hallucinated
-0.3111721873283386,-4.573127746582031,1.3650242408290243,21,16,grounded
-3.26969313621521,-10.765644073486328,26.303266584774082,13,16,hallucinated
-2.723477840423584,-19.500442504882812,15.233208895659299,21,17,hallucinated
-4.6250926970969886e-05,-0.0001245659514097497,1.0000462519965616,4,18,grounded
-2.2466118335723877,-15.500001907348633,9.45564420491796,10,18,hallucinated
-2.3165459632873535,-22.187572479248047,10.140587783395873,14,19,hallucinated
-2.710369825363159,-16.951509475708008,15.034834750060435,14,20,hallucinated
-3.5166619909432484e-06,-6.9141146923357155e-06,1.0000035166681744,2,21,grounded
-2.2354319095611572,-19.68035125732422,9.350519558971092,9,21,hallucinated
-0.0012094896519556642,-0.003558733267709613,1.0012102213795406,3,22,grounded
-0.7428803443908691,-6.751436233520508,2.101981233293478,16,22,hallucinated
-1.045598030090332,-4.181819915771484,2.8450994700855996,4,23,grounded
-6.431554317474365,-11.982864379882812,621.1386447455321,9,23,hallucinated
-5.2033454267075285e-05,-6.174850568640977e-05,1.0000520348080308,2,24,grounded
-3.5903079509735107,-9.003833770751953,36.24523596371626,7,24,hallucinated
-2.5676345825195312,-24.437501907348633,13.034954835550797,18,25,hallucinated
-1.9891111850738525,-14.294318199157715,7.309034495459446,23,26,hallucinated
-1.82184636592865,-14.695653915405273,6.183264485659459,13,27,hallucinated
-1.0385499000549316,-10.631784439086914,2.8251173401015603,16,28,hallucinated
-0.0006809965707361698,-0.0013610394671559334,1.0006812285015458,2,29,grounded
-1.0259509086608887,-18.453861236572266,2.7897469942614053,22,29,hallucinated
-1.603349664947018e-05,-2.3007127310847864e-05,1.0000160336251867,2,30,grounded
-4.458428382873535,-12.625030517578125,86.35169060110066,6,30,hallucinated
-0.00026380069903098047,-0.0005255748401395977,1.0002638354974953,2,31,grounded
-0.5360007286071777,-2.8255069255828857,1.7091577898094126,6,31,hallucinated
-1.3148117065429688,-6.797613143920898,3.724049705036933,20,32,hallucinated
-0.44549572467803955,-1.8288600444793701,1.5612639611040042,13,33,hallucinated
-0.17633740603923798,-0.7630941867828369,1.1928404623359747,5,34,grounded
-4.892328262329102,-26.250001907348633,133.26348548682873,7,34,hallucinated
-0.00010045009548775852,-0.00032205163734033704,1.0001004551407675,4,35,grounded
-1.0503871440887451,-2.9898641109466553,2.8587576549820106,8,35,hallucinated
-4.172309672867414e-06,-7.867782187531702e-06,1.000004172318377,2,36,grounded
-0.6969570517539978,-6.505281448364258,2.0076342759577686,14,36,hallucinated
-0.01794634945690632,-0.03585192933678627,1.0181083528584567,2,37,grounded
-2.500875234603882,-10.444282531738281,12.193161168453182,8,37,hallucinated
-0.33863890171051025,-7.1993842124938965,1.403036619605926,27,38,hallucinated
-0.8823831081390381,-19.37500762939453,2.416651992567582,44,39,hallucinated
-2.35331654548645,-13.113375663757324,10.520403325352175,18,40,hallucinated
-3.1693577766418457,-13.34968090057373,23.792199542533687,9,41,hallucinated
-2.6908414363861084,-5.381680011749268,14.744076905178606,2,42,grounded
-2.6338107585906982,-21.187549591064453,13.92674035467082,19,42,hallucinated
-1.1563224688870832e-05,-1.597391747054644e-05,1.0000115632915432,2,43,grounded
-1.8840564489364624,-15.05876350402832,6.58014281123273,14,43,hallucinated
-9.567610686644912e-05,-0.00023183519078884274,1.0000956806839711,3,44,grounded
-1.4283759593963623,-8.55577564239502,4.171918322459226,24,44,hallucinated
-0.0001969394797924906,-0.0005490464391186833,1.000196958873645,5,45,grounded
-0.4044632017612457,-1.0486044883728027,1.4984978930904984,5,45,hallucinated
-2.5809316635131836,-5.1612043380737305,13.2094391810768,2,46,grounded
-2.3781208992004395,-11.328640937805176,10.78461842654046,12,46,hallucinated
-7.629365427419543e-06,-8.34461570775602e-06,1.000007629394531,2,47,grounded
-5.687273025512695,-18.074710845947266,295.0878254768183,9,47,hallucinated
-0.4693995416164398,-1.4081335067749023,1.5990337516718416,3,48,grounded
-6.119997024536133,-10.64555835723877,454.86334106807556,6,48,hallucinated
-1.0262399911880493,-8.017049789428711,2.7905535779516537,14,49,hallucinated
-2.0600709915161133,-7.2540693283081055,7.8465268273821716,6,50,hallucinated
-0.0020319486502557993,-0.018253324553370476,1.0020340144568818,9,51,grounded
-0.598076581954956,-9.251215934753418,1.8186174725476423,23,51,hallucinated
-0.04190951958298683,-0.08065701276063919,1.0428001214922316,2,52,grounded
-3.744198799133301,-15.375055313110352,42.275122781517766,8,52,hallucinated
-0.0002965565072372556,-0.000651147507596761,1.0002966004844653,3,53,grounded
-2.510873556137085,-18.25025177001953,12.315683803996633,12,53,hallucinated
-1.432037115097046,-11.757031440734863,4.187220359485881,15,54,hallucinated
-0.5576532483100891,-5.207370758056641,1.7465689235686435,22,55,hallucinated
-1.0410824870632496e-05,-2.658331868587993e-05,1.0000104108790635,3,56,grounded
-2.3696932792663574,-12.899221420288086,10.694111675242706,31,56,hallucinated
-1.1473644008219708e-05,-4.470248313737102e-05,1.0000114737098307,4,57,grounded
-2.5897881984710693,-12.758871078491211,13.326948636154842,8,57,hallucinated
-2.0265517832740443e-06,-7.033323527139146e-06,1.0000020265538367,4,58,grounded
-2.8266396522521973,-18.5000057220459,16.888613749886222,10,58,hallucinated
-1.2764348983764648,-12.350543975830078,3.5838401688613906,31,59,hallucinated
-4.708744654635666e-06,-9.417489309271332e-06,1.0000047087557409,2,60,grounded
-5.7031121253967285,-9.007904052734375,299.7989626123185,5,60,hallucinated
-1.2442469596862793,-9.500406265258789,3.4703205238769477,24,61,hallucinated
